sessionID;DNI;Telef;CP;duration_call_mins;funnel_Q;Producto
b'MC42MzI0NTM2MzU1OTcyMjYz';X43259000;694609091;28941;5.570690011140465;Piso;
b'MC42MzI0NTM2MzU1OTcyMjYz';X43259000;694609091;28941;5.570690011140465;Bajo;
b'MC42MzI0NTM2MzU1OTcyMjYz';X43259000;694609091;28941;5.570690011140465;Con Rejas;
b'MC42MzI0NTM2MzU1OTcyMjYz';X43259000;694609091;28941;5.570690011140465;Sin Perro;
b'MC43ODUxNzE0MTk4MTE0Nzk=';X43259000;694609091;28941;3.2718692795167637;Piso;
b'MC43ODUxNzE0MTk4MTE0Nzk=';X43259000;694609091;28941;3.2718692795167637;Bajo;
b'MC43ODUxNzE0MTk4MTE0Nzk=';X43259000;694609091;28941;3.2718692795167637;Con Rejas;
b'MC43ODUxNzE0MTk4MTE0Nzk=';X43259000;694609091;28941;3.2718692795167637;Sin Perro;
b'MC4wMDYxNjQ0NzAwMjEwMTcxNjU1';X16457841;621470417;28032;4.8006332080971585;Chalet;
b'MC4wMDYxNjQ0NzAwMjEwMTcxNjU1';X16457841;621470417;28032;4.8006332080971585;Unifamiliar;
b'MC4wMDYxNjQ0NzAwMjEwMTcxNjU1';X16457841;621470417;28032;4.8006332080971585;Sin Rejas;
b'MC4yODk4NTM3OTY1MzEwMTE1';X16457841;621470417;28032;8.355314809270645;Chalet;
b'MC4yODk4NTM3OTY1MzEwMTE1';X16457841;621470417;28032;8.355314809270645;Unifamiliar;
b'MC4yODk4NTM3OTY1MzEwMTE1';X16457841;621470417;28032;8.355314809270645;Sin Rejas;
b'MC4zMTI5MDYzMjk0OTg1NzczMw==';X16457841;621470417;28032;2.39259720457683;Chalet;
b'MC4zMTI5MDYzMjk0OTg1NzczMw==';X16457841;621470417;28032;2.39259720457683;Unifamiliar;
b'MC4zMTI5MDYzMjk0OTg1NzczMw==';X16457841;621470417;28032;2.39259720457683;Sin Rejas;
b'MC40MDMyOTgwMzI2NjIzMDI=';X16457841;621470417;28032;6.459545835125091;Chalet;
b'MC40MDMyOTgwMzI2NjIzMDI=';X16457841;621470417;28032;6.459545835125091;Unifamiliar;
b'MC40MDMyOTgwMzI2NjIzMDI=';X16457841;621470417;28032;6.459545835125091;Sin Rejas;
b'MC42NDMyNzg0MDczODgyNzY3';X16457841;621470417;28032;3.984821516498271;Chalet;
b'MC42NDMyNzg0MDczODgyNzY3';X16457841;621470417;28032;3.984821516498271;Unifamiliar;
b'MC42NDMyNzg0MDczODgyNzY3';X16457841;621470417;28032;3.984821516498271;Sin Rejas;
b'MC41NTkwMDk5NTc2NTczNTkz';X15433728;688366992;28683;3.2367402816800164;Piso;
b'MC41NTkwMDk5NTc2NTczNTkz';X15433728;688366992;28683;3.2367402816800164;Bajo;
b'MC41NTkwMDk5NTc2NTczNTkz';X15433728;688366992;28683;3.2367402816800164;Sin Rejas;
b'MC41NTkwMDk5NTc2NTczNTkz';X15433728;688366992;28683;3.2367402816800164;Con Perro;
b'MC41NzcwNjAzNDIyNzU1MjIz';X70833081;698022359;28551;6.053457043653163;Piso;
b'MC41NzcwNjAzNDIyNzU1MjIz';X70833081;698022359;28551;6.053457043653163;Intermedio;
b'MC41NzcwNjAzNDIyNzU1MjIz';X70833081;698022359;28551;6.053457043653163;Sin Perro;
b'MC44Nzg0NTY1MDYyNzc2NjY4';X70833081;698022359;28551;9.307580873473409;Piso;
b'MC44Nzg0NTY1MDYyNzc2NjY4';X70833081;698022359;28551;9.307580873473409;Intermedio;
b'MC44Nzg0NTY1MDYyNzc2NjY4';X70833081;698022359;28551;9.307580873473409;Sin Perro;
b'MC4wMzk4MDQ2MDI3ODQwMDMzMw==';X89450460;666785281;28777;12.34135378108908;Chalet;
b'MC4wMzk4MDQ2MDI3ODQwMDMzMw==';X89450460;666785281;28777;12.34135378108908;Adosado;
b'MC4wMzk4MDQ2MDI3ODQwMDMzMw==';X89450460;666785281;28777;12.34135378108908;Con Rejas;
b'MC42ODUwMDkzMjE1MDAyNTg1';X70957443;625047658;28088;4.186832595913818;Piso;
b'MC42ODUwMDkzMjE1MDAyNTg1';X70957443;625047658;28088;4.186832595913818;Intermedio;
b'MC42ODUwMDkzMjE1MDAyNTg1';X70957443;625047658;28088;4.186832595913818;Con Perro;
b'MC43NjEzNDM5NTAwNjMwNjU3';X70957443;625047658;28088;3.8515776765783576;Piso;
b'MC43NjEzNDM5NTAwNjMwNjU3';X70957443;625047658;28088;3.8515776765783576;Intermedio;
b'MC43NjEzNDM5NTAwNjMwNjU3';X70957443;625047658;28088;3.8515776765783576;Con Perro;
b'MC44ODM5NjgxNTE5MTQ2MDc0';X70957443;625047658;28088;1.9225981405658472;Piso;
b'MC44ODM5NjgxNTE5MTQ2MDc0';X70957443;625047658;28088;1.9225981405658472;Intermedio;
b'MC44ODM5NjgxNTE5MTQ2MDc0';X70957443;625047658;28088;1.9225981405658472;Con Perro;
b'MC41ODc1Nzk1MjQ4ODcyMzYx';X70957443;625047658;28088;3.0342203681769644;Piso;
b'MC41ODc1Nzk1MjQ4ODcyMzYx';X70957443;625047658;28088;3.0342203681769644;Intermedio;
b'MC41ODc1Nzk1MjQ4ODcyMzYx';X70957443;625047658;28088;3.0342203681769644;Con Perro;
b'MC4xNjE4OTk0NTc0ODQ0ODM1Mw==';X70957443;625047658;28088;12.636993472970875;Piso;
b'MC4xNjE4OTk0NTc0ODQ0ODM1Mw==';X70957443;625047658;28088;12.636993472970875;Intermedio;
b'MC4xNjE4OTk0NTc0ODQ0ODM1Mw==';X70957443;625047658;28088;12.636993472970875;Con Perro;
b'MC4zNTU5OTE5OTM1MDg5NzEwNA==';X96379726;628498434;28495;11.699392714713081;Chalet;
b'MC4zNTU5OTE5OTM1MDg5NzEwNA==';X96379726;628498434;28495;11.699392714713081;Adosado;
b'MC4zNTU5OTE5OTM1MDg5NzEwNA==';X96379726;628498434;28495;11.699392714713081;Con Rejas;
b'MC4xNDExMTc1NjQ3ODM3OTQ=';X96379726;628498434;28495;4.041342080076237;Chalet;
b'MC4xNDExMTc1NjQ3ODM3OTQ=';X96379726;628498434;28495;4.041342080076237;Adosado;
b'MC4xNDExMTc1NjQ3ODM3OTQ=';X96379726;628498434;28495;4.041342080076237;Con Rejas;
b'MC42MDYzNzkyNTUzNTQzMDc=';X75149182;683638982;28291;7.60638468687373;Piso;
b'MC42MDYzNzkyNTUzNTQzMDc=';X75149182;683638982;28291;7.60638468687373;Intermedio;
b'MC42MDYzNzkyNTUzNTQzMDc=';X75149182;683638982;28291;7.60638468687373;Con Perro;
b'MC4xNzM1OTA1ODIzOTk0MjczNw==';X75149182;683638982;28291;0.5951423568767886;Piso;
b'MC4xNzM1OTA1ODIzOTk0MjczNw==';X75149182;683638982;28291;0.5951423568767886;Intermedio;
b'MC4xNzM1OTA1ODIzOTk0MjczNw==';X75149182;683638982;28291;0.5951423568767886;Con Perro;
b'MC4wNzQzOTc4ODk0MDQyMjcy';X75149182;683638982;28291;14.88470969527675;Piso;
b'MC4wNzQzOTc4ODk0MDQyMjcy';X75149182;683638982;28291;14.88470969527675;Intermedio;
b'MC4wNzQzOTc4ODk0MDQyMjcy';X75149182;683638982;28291;14.88470969527675;Con Perro;
b'MC4xNjg5NDY1MTI2ODAzNzg3NQ==';X75149182;683638982;28291;10.951119828175724;Piso;
b'MC4xNjg5NDY1MTI2ODAzNzg3NQ==';X75149182;683638982;28291;10.951119828175724;Intermedio;
b'MC4xNjg5NDY1MTI2ODAzNzg3NQ==';X75149182;683638982;28291;10.951119828175724;Con Perro;
b'MC40MDkyMzQwMTkzMTIyNjE1NQ==';X87502713;620616195;28440;6.292416444777937;Piso;
b'MC40MDkyMzQwMTkzMTIyNjE1NQ==';X87502713;620616195;28440;6.292416444777937;Bajo;
b'MC40MDkyMzQwMTkzMTIyNjE1NQ==';X87502713;620616195;28440;6.292416444777937;Sin Rejas;
b'MC40MDkyMzQwMTkzMTIyNjE1NQ==';X87502713;620616195;28440;6.292416444777937;Con Perro;
b'MC41MTYzOTk4MTk1MjYzMTQ2';X87502713;620616195;28440;4.258699811848473;Piso;
b'MC41MTYzOTk4MTk1MjYzMTQ2';X87502713;620616195;28440;4.258699811848473;Bajo;
b'MC41MTYzOTk4MTk1MjYzMTQ2';X87502713;620616195;28440;4.258699811848473;Sin Rejas;
b'MC41MTYzOTk4MTk1MjYzMTQ2';X87502713;620616195;28440;4.258699811848473;Con Perro;
b'MC4zMTYwNTgwMzg3MDkxMTM0';X87502713;620616195;28440;4.807297807553118;Piso;
b'MC4zMTYwNTgwMzg3MDkxMTM0';X87502713;620616195;28440;4.807297807553118;Bajo;
b'MC4zMTYwNTgwMzg3MDkxMTM0';X87502713;620616195;28440;4.807297807553118;Sin Rejas;
b'MC4zMTYwNTgwMzg3MDkxMTM0';X87502713;620616195;28440;4.807297807553118;Con Perro;
b'MC40MDUyMjI3NzY2MTgwOTIxNA==';X87502713;620616195;28440;12.147935450425875;Piso;
b'MC40MDUyMjI3NzY2MTgwOTIxNA==';X87502713;620616195;28440;12.147935450425875;Bajo;
b'MC40MDUyMjI3NzY2MTgwOTIxNA==';X87502713;620616195;28440;12.147935450425875;Sin Rejas;
b'MC40MDUyMjI3NzY2MTgwOTIxNA==';X87502713;620616195;28440;12.147935450425875;Con Perro;
b'MC4yMDU3MjM1NTg2MDc4MTQ4OA==';X87502713;620616195;28440;5.021039113198506;Piso;
b'MC4yMDU3MjM1NTg2MDc4MTQ4OA==';X87502713;620616195;28440;5.021039113198506;Bajo;
b'MC4yMDU3MjM1NTg2MDc4MTQ4OA==';X87502713;620616195;28440;5.021039113198506;Sin Rejas;
b'MC4yMDU3MjM1NTg2MDc4MTQ4OA==';X87502713;620616195;28440;5.021039113198506;Con Perro;
b'MC4xNjk3ODY4MDk2MTA5OTQzNQ==';X85305362;638558758;28267;14.1601403084285;Piso;
b'MC4xNjk3ODY4MDk2MTA5OTQzNQ==';X85305362;638558758;28267;14.1601403084285;Bajo;
b'MC4xNjk3ODY4MDk2MTA5OTQzNQ==';X85305362;638558758;28267;14.1601403084285;Sin Rejas;
b'MC4xNjk3ODY4MDk2MTA5OTQzNQ==';X85305362;638558758;28267;14.1601403084285;Sin Perro;
b'MC4wNDg3OTkyMzU4NTUwODQ4Mw==';X85305362;638558758;28267;4.181320675147028;Piso;
b'MC4wNDg3OTkyMzU4NTUwODQ4Mw==';X85305362;638558758;28267;4.181320675147028;Bajo;
b'MC4wNDg3OTkyMzU4NTUwODQ4Mw==';X85305362;638558758;28267;4.181320675147028;Sin Rejas;
b'MC4wNDg3OTkyMzU4NTUwODQ4Mw==';X85305362;638558758;28267;4.181320675147028;Sin Perro;
b'MC44NjEzNzcyNzY2ODkwNDQz';X85305362;638558758;28267;3.628914447342031;Piso;
b'MC44NjEzNzcyNzY2ODkwNDQz';X85305362;638558758;28267;3.628914447342031;Bajo;
b'MC44NjEzNzcyNzY2ODkwNDQz';X85305362;638558758;28267;3.628914447342031;Sin Rejas;
b'MC44NjEzNzcyNzY2ODkwNDQz';X85305362;638558758;28267;3.628914447342031;Sin Perro;
b'MC4xNzQzOTUzNjM2MTc4NTY1Nw==';X85305362;638558758;28267;3.981850029712926;Piso;
b'MC4xNzQzOTUzNjM2MTc4NTY1Nw==';X85305362;638558758;28267;3.981850029712926;Bajo;
b'MC4xNzQzOTUzNjM2MTc4NTY1Nw==';X85305362;638558758;28267;3.981850029712926;Sin Rejas;
b'MC4xNzQzOTUzNjM2MTc4NTY1Nw==';X85305362;638558758;28267;3.981850029712926;Sin Perro;
b'MC45NTAyODA2MjMxMzc1NTAy';X85305362;638558758;28267;8.386014352628465;Piso;
b'MC45NTAyODA2MjMxMzc1NTAy';X85305362;638558758;28267;8.386014352628465;Bajo;
b'MC45NTAyODA2MjMxMzc1NTAy';X85305362;638558758;28267;8.386014352628465;Sin Rejas;
b'MC45NTAyODA2MjMxMzc1NTAy';X85305362;638558758;28267;8.386014352628465;Sin Perro;
b'MC40MzQ5ODQxMTE5MzY1OTA4';X91524834;666181395;28431;9.290647350102379;Piso;
b'MC40MzQ5ODQxMTE5MzY1OTA4';X91524834;666181395;28431;9.290647350102379;Bajo;
b'MC40MzQ5ODQxMTE5MzY1OTA4';X91524834;666181395;28431;9.290647350102379;Sin Rejas;
b'MC40MzQ5ODQxMTE5MzY1OTA4';X91524834;666181395;28431;9.290647350102379;Sin Perro;
b'MC4xNDc0NDUwNDgyNDMxMTM4OQ==';X91524834;666181395;28431;6.056504936066375;Piso;
b'MC4xNDc0NDUwNDgyNDMxMTM4OQ==';X91524834;666181395;28431;6.056504936066375;Bajo;
b'MC4xNDc0NDUwNDgyNDMxMTM4OQ==';X91524834;666181395;28431;6.056504936066375;Sin Rejas;
b'MC4xNDc0NDUwNDgyNDMxMTM4OQ==';X91524834;666181395;28431;6.056504936066375;Sin Perro;
b'MC43MDYwMDk3OTk4MzM3MTUx';X91524834;666181395;28431;1.6524584423795008;Piso;
b'MC43MDYwMDk3OTk4MzM3MTUx';X91524834;666181395;28431;1.6524584423795008;Bajo;
b'MC43MDYwMDk3OTk4MzM3MTUx';X91524834;666181395;28431;1.6524584423795008;Sin Rejas;
b'MC43MDYwMDk3OTk4MzM3MTUx';X91524834;666181395;28431;1.6524584423795008;Sin Perro;
b'MC44MDQ2Mjk5MDMxNTA5MDM5';X91524834;666181395;28431;8.291366112501963;Piso;
b'MC44MDQ2Mjk5MDMxNTA5MDM5';X91524834;666181395;28431;8.291366112501963;Bajo;
b'MC44MDQ2Mjk5MDMxNTA5MDM5';X91524834;666181395;28431;8.291366112501963;Sin Rejas;
b'MC44MDQ2Mjk5MDMxNTA5MDM5';X91524834;666181395;28431;8.291366112501963;Sin Perro;
b'MC43MjA0NDY3MDMwNjY2MjU2';X91524834;666181395;28431;11.073343032970797;Piso;
b'MC43MjA0NDY3MDMwNjY2MjU2';X91524834;666181395;28431;11.073343032970797;Bajo;
b'MC43MjA0NDY3MDMwNjY2MjU2';X91524834;666181395;28431;11.073343032970797;Sin Rejas;
b'MC43MjA0NDY3MDMwNjY2MjU2';X91524834;666181395;28431;11.073343032970797;Sin Perro;
b'MC4xMDExNjc5MTY3ODU1NDEzOA==';X39434459;636129463;28325;0.6569780647402919;Piso;
b'MC4xMDExNjc5MTY3ODU1NDEzOA==';X39434459;636129463;28325;0.6569780647402919;Bajo;
b'MC4xMDExNjc5MTY3ODU1NDEzOA==';X39434459;636129463;28325;0.6569780647402919;Sin Rejas;
b'MC4xMDExNjc5MTY3ODU1NDEzOA==';X39434459;636129463;28325;0.6569780647402919;Con Perro;
b'MC44Mzk3NDE1MTgwNjUyOTEy';X39434459;636129463;28325;3.7473756524270363;Piso;
b'MC44Mzk3NDE1MTgwNjUyOTEy';X39434459;636129463;28325;3.7473756524270363;Bajo;
b'MC44Mzk3NDE1MTgwNjUyOTEy';X39434459;636129463;28325;3.7473756524270363;Sin Rejas;
b'MC44Mzk3NDE1MTgwNjUyOTEy';X39434459;636129463;28325;3.7473756524270363;Con Perro;
b'MC41ODk0MDc2OTk5NDQzMzk2';X39434459;636129463;28325;4.166618022749455;Piso;
b'MC41ODk0MDc2OTk5NDQzMzk2';X39434459;636129463;28325;4.166618022749455;Bajo;
b'MC41ODk0MDc2OTk5NDQzMzk2';X39434459;636129463;28325;4.166618022749455;Sin Rejas;
b'MC41ODk0MDc2OTk5NDQzMzk2';X39434459;636129463;28325;4.166618022749455;Con Perro;
b'MC4zMzI1MzczODkyNDc5OTc1';X02815173;689500933;28428;4.341329717061411;Chalet;
b'MC4zMzI1MzczODkyNDc5OTc1';X02815173;689500933;28428;4.341329717061411;Unifamiliar;
b'MC4zMzI1MzczODkyNDc5OTc1';X02815173;689500933;28428;4.341329717061411;Sin Rejas;
b'MC45NDA0NDM4MDM1NTU5Mjkz';X50809050;677918210;28972;7.011029928569931;Chalet;
b'MC45NDA0NDM4MDM1NTU5Mjkz';X50809050;677918210;28972;7.011029928569931;Adosado;
b'MC45NDA0NDM4MDM1NTU5Mjkz';X50809050;677918210;28972;7.011029928569931;Con Rejas;
b'MC4xOTU2MDM2NTM1Mzc0MTYzOA==';X50809050;677918210;28972;5.724983075815717;Chalet;
b'MC4xOTU2MDM2NTM1Mzc0MTYzOA==';X50809050;677918210;28972;5.724983075815717;Adosado;
b'MC4xOTU2MDM2NTM1Mzc0MTYzOA==';X50809050;677918210;28972;5.724983075815717;Con Rejas;
b'MC4zNDU0MjkzNzU0MjY2MDQ1Nw==';X17720129;664112316;28925;6.95618850871878;Piso;
b'MC4zNDU0MjkzNzU0MjY2MDQ1Nw==';X17720129;664112316;28925;6.95618850871878;Bajo;
b'MC4zNDU0MjkzNzU0MjY2MDQ1Nw==';X17720129;664112316;28925;6.95618850871878;Sin Rejas;
b'MC4zNDU0MjkzNzU0MjY2MDQ1Nw==';X17720129;664112316;28925;6.95618850871878;Sin Perro;
b'MC4yMzM5NTA1MjMyMzI0OTI4OA==';X17720129;664112316;28925;2.0388620021526216;Piso;
b'MC4yMzM5NTA1MjMyMzI0OTI4OA==';X17720129;664112316;28925;2.0388620021526216;Bajo;
b'MC4yMzM5NTA1MjMyMzI0OTI4OA==';X17720129;664112316;28925;2.0388620021526216;Sin Rejas;
b'MC4yMzM5NTA1MjMyMzI0OTI4OA==';X17720129;664112316;28925;2.0388620021526216;Sin Perro;
b'MC4yNTQ1NzEyMDU0MjYyNzAx';X17720129;664112316;28925;11.308495210184148;Piso;
b'MC4yNTQ1NzEyMDU0MjYyNzAx';X17720129;664112316;28925;11.308495210184148;Bajo;
b'MC4yNTQ1NzEyMDU0MjYyNzAx';X17720129;664112316;28925;11.308495210184148;Sin Rejas;
b'MC4yNTQ1NzEyMDU0MjYyNzAx';X17720129;664112316;28925;11.308495210184148;Sin Perro;
b'MC45NjY3NDU1ODk0NjA5NDE4';X64945094;652341759;28861;1.7207170404205474;Piso;
b'MC45NjY3NDU1ODk0NjA5NDE4';X64945094;652341759;28861;1.7207170404205474;Bajo;
b'MC45NjY3NDU1ODk0NjA5NDE4';X64945094;652341759;28861;1.7207170404205474;Con Rejas;
b'MC45NjY3NDU1ODk0NjA5NDE4';X64945094;652341759;28861;1.7207170404205474;Con Perro;
b'MC4xNTIxNTE0ODI3NDc0NzM4';X64945094;652341759;28861;13.17066780418223;Piso;
b'MC4xNTIxNTE0ODI3NDc0NzM4';X64945094;652341759;28861;13.17066780418223;Bajo;
b'MC4xNTIxNTE0ODI3NDc0NzM4';X64945094;652341759;28861;13.17066780418223;Con Rejas;
b'MC4xNTIxNTE0ODI3NDc0NzM4';X64945094;652341759;28861;13.17066780418223;Con Perro;
b'MC4wODYwMTYxMDIyODUwMzgwOQ==';X04953266;621922357;28541;15.21807761982906;Piso;
b'MC4wODYwMTYxMDIyODUwMzgwOQ==';X04953266;621922357;28541;15.21807761982906;Intermedio;
b'MC4wODYwMTYxMDIyODUwMzgwOQ==';X04953266;621922357;28541;15.21807761982906;Con Perro;
b'MC45MTg3NzE3NzU5MTA1MjQ2';X04953266;621922357;28541;2.8273785991157445;Piso;
b'MC45MTg3NzE3NzU5MTA1MjQ2';X04953266;621922357;28541;2.8273785991157445;Intermedio;
b'MC45MTg3NzE3NzU5MTA1MjQ2';X04953266;621922357;28541;2.8273785991157445;Con Perro;
b'MC4yODkwMjYzMzUyODY3NzQ5';X04953266;621922357;28541;11.332321660056131;Piso;
b'MC4yODkwMjYzMzUyODY3NzQ5';X04953266;621922357;28541;11.332321660056131;Intermedio;
b'MC4yODkwMjYzMzUyODY3NzQ5';X04953266;621922357;28541;11.332321660056131;Con Perro;
b'MC41ODI0MjQzMjY5MDIwNTUx';X64382846;646580164;28532;4.584336348219284;Piso;
b'MC41ODI0MjQzMjY5MDIwNTUx';X64382846;646580164;28532;4.584336348219284;Intermedio;
b'MC41ODI0MjQzMjY5MDIwNTUx';X64382846;646580164;28532;4.584336348219284;Con Perro;
b'MC4yNTAyMDU4ODg2MjU2MzI3Ng==';X64382846;646580164;28532;12.664529732644993;Piso;
b'MC4yNTAyMDU4ODg2MjU2MzI3Ng==';X64382846;646580164;28532;12.664529732644993;Intermedio;
b'MC4yNTAyMDU4ODg2MjU2MzI3Ng==';X64382846;646580164;28532;12.664529732644993;Con Perro;
b'MC44NzU4NzM0NTUyMzYwMzE3';X64382846;646580164;28532;2.515356444143139;Piso;
b'MC44NzU4NzM0NTUyMzYwMzE3';X64382846;646580164;28532;2.515356444143139;Intermedio;
b'MC44NzU4NzM0NTUyMzYwMzE3';X64382846;646580164;28532;2.515356444143139;Con Perro;
b'MC42ODU0MTkxNzY3ODIzMDI5';X64382846;646580164;28532;8.552414397016888;Piso;
b'MC42ODU0MTkxNzY3ODIzMDI5';X64382846;646580164;28532;8.552414397016888;Intermedio;
b'MC42ODU0MTkxNzY3ODIzMDI5';X64382846;646580164;28532;8.552414397016888;Con Perro;
b'MC43ODEyOTc4MDE5MzU2Njc0';X08611530;641679938;28271;4.988195261900279;Chalet;
b'MC43ODEyOTc4MDE5MzU2Njc0';X08611530;641679938;28271;4.988195261900279;Unifamiliar;
b'MC43ODEyOTc4MDE5MzU2Njc0';X08611530;641679938;28271;4.988195261900279;Sin Rejas;
b'MC44ODc2NTI3MjI2NDA1NDM0';X27894882;645640309;28856;0.40645052584313035;Chalet;
b'MC44ODc2NTI3MjI2NDA1NDM0';X27894882;645640309;28856;0.40645052584313035;Unifamiliar;
b'MC44ODc2NTI3MjI2NDA1NDM0';X27894882;645640309;28856;0.40645052584313035;Con Rejas;
b'MC40ODE5NzM4MzE2NzE2MTQyMw==';X27894882;645640309;28856;4.875337561204587;Chalet;
b'MC40ODE5NzM4MzE2NzE2MTQyMw==';X27894882;645640309;28856;4.875337561204587;Unifamiliar;
b'MC40ODE5NzM4MzE2NzE2MTQyMw==';X27894882;645640309;28856;4.875337561204587;Con Rejas;
b'MC42MDQ1MzY5MDQ1NDk2MjQ2';X27894882;645640309;28856;5.81154152598628;Chalet;
b'MC42MDQ1MzY5MDQ1NDk2MjQ2';X27894882;645640309;28856;5.81154152598628;Unifamiliar;
b'MC42MDQ1MzY5MDQ1NDk2MjQ2';X27894882;645640309;28856;5.81154152598628;Con Rejas;
b'MC43Nzg1MTI0NTg3MDQ3NzUz';X27894882;645640309;28856;1.5356794457893557;Chalet;
b'MC43Nzg1MTI0NTg3MDQ3NzUz';X27894882;645640309;28856;1.5356794457893557;Unifamiliar;
b'MC43Nzg1MTI0NTg3MDQ3NzUz';X27894882;645640309;28856;1.5356794457893557;Con Rejas;
b'MC40NTgzMjc0NjU2ODE0NTk5';X56594588;627151091;28715;5.332893777231573;Piso;
b'MC40NTgzMjc0NjU2ODE0NTk5';X56594588;627151091;28715;5.332893777231573;Intermedio;
b'MC40NTgzMjc0NjU2ODE0NTk5';X56594588;627151091;28715;5.332893777231573;Con Perro;
b'MC43NDk3NTE4NzYwOTM4NzUx';X56594588;627151091;28715;5.650557256116959;Piso;
b'MC43NDk3NTE4NzYwOTM4NzUx';X56594588;627151091;28715;5.650557256116959;Intermedio;
b'MC43NDk3NTE4NzYwOTM4NzUx';X56594588;627151091;28715;5.650557256116959;Con Perro;
b'MC43NTQxNjc2NTkzNzUzMTU3';X56594588;627151091;28715;6.231401824370559;Piso;
b'MC43NTQxNjc2NTkzNzUzMTU3';X56594588;627151091;28715;6.231401824370559;Intermedio;
b'MC43NTQxNjc2NTkzNzUzMTU3';X56594588;627151091;28715;6.231401824370559;Con Perro;
b'MC4xOTc2NTkyMzYxODI4OTY5NA==';X39675079;675845875;28516;15.323812993945896;Chalet;
b'MC4xOTc2NTkyMzYxODI4OTY5NA==';X39675079;675845875;28516;15.323812993945896;Unifamiliar;
b'MC4xOTc2NTkyMzYxODI4OTY5NA==';X39675079;675845875;28516;15.323812993945896;Sin Rejas;
b'MC40OTc2OTA5OTQ2NDA2MzU1';X39675079;675845875;28516;1.3608343714303324;Chalet;
b'MC40OTc2OTA5OTQ2NDA2MzU1';X39675079;675845875;28516;1.3608343714303324;Unifamiliar;
b'MC40OTc2OTA5OTQ2NDA2MzU1';X39675079;675845875;28516;1.3608343714303324;Sin Rejas;
b'MC44MTg1NDQ5ODcyNTg1MTc0';X39675079;675845875;28516;1.0606630805207349;Chalet;
b'MC44MTg1NDQ5ODcyNTg1MTc0';X39675079;675845875;28516;1.0606630805207349;Unifamiliar;
b'MC44MTg1NDQ5ODcyNTg1MTc0';X39675079;675845875;28516;1.0606630805207349;Sin Rejas;
b'MC45MTc4NzA1NzQyNzk5Njk5';X41031102;649141514;28761;11.682750149452044;Chalet;
b'MC45MTc4NzA1NzQyNzk5Njk5';X41031102;649141514;28761;11.682750149452044;Adosado;
b'MC45MTc4NzA1NzQyNzk5Njk5';X41031102;649141514;28761;11.682750149452044;Sin Rejas;
b'MC4wMDExNjgyNDE2NjcxODEzMjQ1';X41031102;649141514;28761;12.138697953506096;Chalet;
b'MC4wMDExNjgyNDE2NjcxODEzMjQ1';X41031102;649141514;28761;12.138697953506096;Adosado;
b'MC4wMDExNjgyNDE2NjcxODEzMjQ1';X41031102;649141514;28761;12.138697953506096;Sin Rejas;
b'MC44OTQzMTcyMzYwMzEyMzc0';X41031102;649141514;28761;10.434816968335353;Chalet;
b'MC44OTQzMTcyMzYwMzEyMzc0';X41031102;649141514;28761;10.434816968335353;Adosado;
b'MC44OTQzMTcyMzYwMzEyMzc0';X41031102;649141514;28761;10.434816968335353;Sin Rejas;
b'MC44NDkxMjQwMTY4NDI0Mjk0';X41031102;649141514;28761;2.2059498178352137;Chalet;
b'MC44NDkxMjQwMTY4NDI0Mjk0';X41031102;649141514;28761;2.2059498178352137;Adosado;
b'MC44NDkxMjQwMTY4NDI0Mjk0';X41031102;649141514;28761;2.2059498178352137;Sin Rejas;
b'MC43NTYxMjgyMzIxMjE3NDU1';X41031102;649141514;28761;2.5390646328399287;Chalet;
b'MC43NTYxMjgyMzIxMjE3NDU1';X41031102;649141514;28761;2.5390646328399287;Adosado;
b'MC43NTYxMjgyMzIxMjE3NDU1';X41031102;649141514;28761;2.5390646328399287;Sin Rejas;
b'MC42MTk3MDgxMDY0Mjk2MTAy';X21494816;610519511;28583;3.6077013869519163;Piso;
b'MC42MTk3MDgxMDY0Mjk2MTAy';X21494816;610519511;28583;3.6077013869519163;Intermedio;
b'MC42MTk3MDgxMDY0Mjk2MTAy';X21494816;610519511;28583;3.6077013869519163;Con Perro;
b'MC4wNzM4MzEyODc0MjcyMTk2Nw==';X21494816;610519511;28583;4.489686350726257;Piso;
b'MC4wNzM4MzEyODc0MjcyMTk2Nw==';X21494816;610519511;28583;4.489686350726257;Intermedio;
b'MC4wNzM4MzEyODc0MjcyMTk2Nw==';X21494816;610519511;28583;4.489686350726257;Con Perro;
b'MC4zNDI5ODQwMzE5Mjc0ODQ5NA==';X21494816;610519511;28583;3.3271080152984434;Piso;
b'MC4zNDI5ODQwMzE5Mjc0ODQ5NA==';X21494816;610519511;28583;3.3271080152984434;Intermedio;
b'MC4zNDI5ODQwMzE5Mjc0ODQ5NA==';X21494816;610519511;28583;3.3271080152984434;Con Perro;
b'MC4wOTI0NTYzMjg1MDA2MDY0OA==';X21494816;610519511;28583;13.324485308012555;Piso;
b'MC4wOTI0NTYzMjg1MDA2MDY0OA==';X21494816;610519511;28583;13.324485308012555;Intermedio;
b'MC4wOTI0NTYzMjg1MDA2MDY0OA==';X21494816;610519511;28583;13.324485308012555;Con Perro;
b'MC4yMzM1MzU5MjQxMDgwOTcx';X05875909;668824567;28395;6.299901673149503;Piso;
b'MC4yMzM1MzU5MjQxMDgwOTcx';X05875909;668824567;28395;6.299901673149503;Bajo;
